rent_sno,return_sno,rent_sna,rent_lat,rent_lng,return_sna,return_lat,return_lng,count
383,143,一壽橋,24.97848,121.55545,捷運動物園站(2號出口),24.997659,121.578752,2
385,94,和興路26巷口,24.9856,121.54531,捷運景美站,24.993254,121.541059,2
385,151,和興路26巷口,24.9856,121.54531,考試院,24.987507,121.549827,6
388,94,景華街128巷口,24.995563,121.547092,捷運景美站,24.993254,121.541059,38
388,171,景華街128巷口,24.995563,121.547092,文山運動中心,24.996842,121.559651,2
391,66,景仁公園,24.9966,121.540295,師範大學公館校區,25.007528,121.537188,3
391,94,景仁公園,24.9966,121.540295,捷運景美站,24.993254,121.541059,7
391,104,景仁公園,24.9966,121.540295,台北花木批發市場,25.004023,121.54074,4
391,142,景仁公園,24.9966,121.540295,捷運木柵站,24.997996,121.57444,3
391,151,景仁公園,24.9966,121.540295,考試院,24.987507,121.549827,2
391,296,景仁公園,24.9966,121.540295,萬和二號公園,25.001545,121.536446,13
391,315,景仁公園,24.9966,121.540295,捷運萬隆站(1號出口),25.001447,121.539037,253
391,388,景仁公園,24.9966,121.540295,景華街128巷口,24.995563,121.547092,6
