rent_sno,return_sno,rent_sna,rent_lat,rent_lng,return_sna,return_lat,return_lng,count
335,262,景文中學,24.986301,121.567855,永安藝文館-表演36房,24.984144,121.569064,2
335,272,景文中學,24.986301,121.567855,忠順區民活動中心,24.984707,121.563125,2
369,94,世新大學,24.98862,121.54361,捷運景美站,24.993254,121.541059,47
369,141,世新大學,24.98862,121.54361,文山行政中心,24.989902,121.569984,4
369,143,世新大學,24.98862,121.54361,捷運動物園站(2號出口),24.997659,121.578752,2
369,205,世新大學,24.98862,121.54361,木柵光輝路口,24.988241,121.55561,7
369,388,世新大學,24.98862,121.54361,景華街128巷口,24.995563,121.547092,2
369,391,世新大學,24.98862,121.54361,景仁公園,24.9966,121.540295,2
383,94,一壽橋,24.97848,121.55545,捷運景美站,24.993254,121.541059,2
385,94,和興路26巷口,24.9856,121.54531,捷運景美站,24.993254,121.541059,3
385,296,和興路26巷口,24.9856,121.54531,萬和二號公園,25.001545,121.536446,2
385,369,和興路26巷口,24.9856,121.54531,世新大學,24.98862,121.54361,2
388,69,景華街128巷口,24.995563,121.547092,興豐公園,24.999837,121.547778,4
388,94,景華街128巷口,24.995563,121.547092,捷運景美站,24.993254,121.541059,120
388,98,景華街128巷口,24.995563,121.547092,羅斯福景隆街口,24.999378,121.540197,2
388,369,景華街128巷口,24.995563,121.547092,世新大學,24.98862,121.54361,9
391,66,景仁公園,24.9966,121.540295,師範大學公館校區,25.007528,121.537188,2
391,69,景仁公園,24.9966,121.540295,興豐公園,24.999837,121.547778,2
391,104,景仁公園,24.9966,121.540295,台北花木批發市場,25.004023,121.54074,2
391,315,景仁公園,24.9966,121.540295,捷運萬隆站(1號出口),25.001447,121.539037,77
