rent_sno,date,0
303,2021-11-01,24
303,2021-11-02,29
303,2021-11-03,25
303,2021-11-04,23
303,2021-11-05,45
303,2021-11-06,40
303,2021-11-07,31
303,2021-11-08,10
303,2021-11-09,33
303,2021-11-10,33
303,2021-11-11,38
303,2021-11-12,22
303,2021-11-13,25
303,2021-11-14,37
303,2021-11-15,30
303,2021-11-16,32
303,2021-11-17,33
303,2021-11-18,23
303,2021-11-19,32
303,2021-11-20,37
303,2021-11-21,31
303,2021-11-22,24
303,2021-11-23,18
303,2021-11-24,34
303,2021-11-25,27
303,2021-11-26,11
303,2021-11-27,15
303,2021-11-28,29
303,2021-11-29,38
303,2021-11-30,29
304,2021-11-01,156
304,2021-11-02,176
304,2021-11-03,162
304,2021-11-04,158
304,2021-11-05,186
304,2021-11-06,159
304,2021-11-07,147
304,2021-11-08,113
304,2021-11-09,146
304,2021-11-10,167
304,2021-11-11,174
304,2021-11-12,130
304,2021-11-13,104
304,2021-11-14,130
304,2021-11-15,163
304,2021-11-16,167
304,2021-11-17,180
304,2021-11-18,143
304,2021-11-19,159
304,2021-11-20,97
304,2021-11-21,150
304,2021-11-22,123
304,2021-11-23,108
304,2021-11-24,148
304,2021-11-25,144
304,2021-11-26,90
304,2021-11-27,42
304,2021-11-28,112
304,2021-11-29,163
304,2021-11-30,153
305,2021-11-01,48
305,2021-11-02,63
305,2021-11-03,71
305,2021-11-04,70
305,2021-11-05,73
305,2021-11-06,69
305,2021-11-07,65
305,2021-11-08,34
305,2021-11-09,98
305,2021-11-10,71
305,2021-11-11,55
305,2021-11-12,49
305,2021-11-13,30
305,2021-11-14,51
305,2021-11-15,59
305,2021-11-16,41
305,2021-11-17,37
305,2021-11-18,29
305,2021-11-19,54
305,2021-11-20,50
305,2021-11-21,30
305,2021-11-22,24
305,2021-11-23,21
305,2021-11-24,46
305,2021-11-25,53
305,2021-11-26,36
305,2021-11-27,9
305,2021-11-28,22
305,2021-11-29,37
305,2021-11-30,33
306,2021-11-01,194
306,2021-11-02,240
306,2021-11-03,227
306,2021-11-04,225
306,2021-11-05,237
306,2021-11-06,188
306,2021-11-07,172
306,2021-11-08,149
306,2021-11-09,181
306,2021-11-10,256
306,2021-11-11,246
306,2021-11-12,150
306,2021-11-13,130
306,2021-11-14,157
306,2021-11-15,220
306,2021-11-16,231
306,2021-11-17,230
306,2021-11-18,192
306,2021-11-19,222
306,2021-11-20,148
306,2021-11-21,176
306,2021-11-22,148
306,2021-11-23,147
306,2021-11-24,207
306,2021-11-25,235
306,2021-11-26,96
306,2021-11-27,52
306,2021-11-28,162
306,2021-11-29,214
306,2021-11-30,173
307,2021-11-01,236
307,2021-11-02,213
307,2021-11-03,221
307,2021-11-04,238
307,2021-11-05,255
307,2021-11-06,165
307,2021-11-07,129
307,2021-11-08,126
307,2021-11-09,180
307,2021-11-10,184
307,2021-11-11,183
307,2021-11-12,144
307,2021-11-13,100
307,2021-11-14,123
307,2021-11-15,176
307,2021-11-16,193
307,2021-11-17,164
307,2021-11-18,151
307,2021-11-19,208
307,2021-11-20,87
307,2021-11-21,96
307,2021-11-22,128
307,2021-11-23,95
307,2021-11-24,155
307,2021-11-25,148
307,2021-11-26,69
307,2021-11-27,35
307,2021-11-28,101
307,2021-11-29,171
307,2021-11-30,136
308,2021-11-01,190
308,2021-11-02,171
308,2021-11-03,178
308,2021-11-04,161
308,2021-11-05,187
308,2021-11-06,191
308,2021-11-07,146
308,2021-11-08,78
308,2021-11-09,163
308,2021-11-10,185
308,2021-11-11,177
308,2021-11-12,155
308,2021-11-13,107
308,2021-11-14,99
308,2021-11-15,153
308,2021-11-16,187
308,2021-11-17,175
308,2021-11-18,135
308,2021-11-19,166
308,2021-11-20,75
308,2021-11-21,132
308,2021-11-22,156
308,2021-11-23,100
308,2021-11-24,170
308,2021-11-25,176
308,2021-11-26,106
308,2021-11-27,33
308,2021-11-28,118
308,2021-11-29,157
308,2021-11-30,163
309,2021-11-01,117
309,2021-11-02,123
309,2021-11-03,115
309,2021-11-04,117
309,2021-11-05,130
309,2021-11-06,110
309,2021-11-07,116
309,2021-11-08,89
309,2021-11-09,129
309,2021-11-10,122
309,2021-11-11,100
309,2021-11-12,94
309,2021-11-13,84
309,2021-11-14,84
309,2021-11-15,105
309,2021-11-16,128
309,2021-11-17,121
309,2021-11-18,85
309,2021-11-19,103
309,2021-11-20,72
309,2021-11-21,107
309,2021-11-22,78
309,2021-11-23,54
309,2021-11-24,99
309,2021-11-25,102
309,2021-11-26,63
309,2021-11-27,29
309,2021-11-28,71
309,2021-11-29,98
309,2021-11-30,90
310,2021-11-01,180
310,2021-11-02,182
310,2021-11-03,152
310,2021-11-04,186
310,2021-11-05,169
310,2021-11-06,130
310,2021-11-07,48
310,2021-11-08,124
310,2021-11-09,153
310,2021-11-10,142
310,2021-11-11,151
310,2021-11-12,124
310,2021-11-13,74
310,2021-11-14,62
310,2021-11-15,136
310,2021-11-16,152
310,2021-11-17,140
310,2021-11-18,112
310,2021-11-19,129
310,2021-11-20,61
310,2021-11-21,63
310,2021-11-22,102
310,2021-11-23,86
310,2021-11-24,121
310,2021-11-25,122
310,2021-11-26,84
310,2021-11-27,13
310,2021-11-28,59
310,2021-11-29,114
310,2021-11-30,116
311,2021-11-01,197
311,2021-11-02,210
311,2021-11-03,212
311,2021-11-04,233
311,2021-11-05,254
311,2021-11-06,187
311,2021-11-07,213
311,2021-11-08,134
311,2021-11-09,197
311,2021-11-10,193
311,2021-11-11,211
311,2021-11-12,166
311,2021-11-13,113
311,2021-11-14,149
311,2021-11-15,223
311,2021-11-16,235
311,2021-11-17,204
311,2021-11-18,172
311,2021-11-19,235
311,2021-11-20,132
311,2021-11-21,173
311,2021-11-22,120
311,2021-11-23,102
311,2021-11-24,196
311,2021-11-25,181
311,2021-11-26,108
311,2021-11-27,48
311,2021-11-28,155
311,2021-11-29,210
311,2021-11-30,170
312,2021-11-01,225
312,2021-11-02,196
312,2021-11-03,208
312,2021-11-04,216
312,2021-11-05,258
312,2021-11-06,151
312,2021-11-07,123
312,2021-11-08,142
312,2021-11-09,194
312,2021-11-10,187
312,2021-11-11,195
312,2021-11-12,178
312,2021-11-13,83
312,2021-11-14,130
312,2021-11-15,164
312,2021-11-16,187
312,2021-11-17,165
312,2021-11-18,129
312,2021-11-19,169
312,2021-11-20,65
312,2021-11-21,124
312,2021-11-22,137
312,2021-11-23,98
312,2021-11-24,155
312,2021-11-25,146
312,2021-11-26,74
312,2021-11-27,33
312,2021-11-28,110
312,2021-11-29,174
312,2021-11-30,155
313,2021-11-01,185
313,2021-11-02,183
313,2021-11-03,158
313,2021-11-04,166
313,2021-11-05,202
313,2021-11-06,177
313,2021-11-07,178
313,2021-11-08,141
313,2021-11-09,158
313,2021-11-10,171
313,2021-11-11,172
313,2021-11-12,137
313,2021-11-13,120
313,2021-11-14,191
313,2021-11-15,172
313,2021-11-16,157
313,2021-11-17,159
313,2021-11-18,123
313,2021-11-19,199
313,2021-11-20,134
313,2021-11-21,159
313,2021-11-22,122
313,2021-11-23,83
313,2021-11-24,156
313,2021-11-25,142
313,2021-11-26,71
313,2021-11-27,46
313,2021-11-28,135
313,2021-11-29,154
313,2021-11-30,110
314,2021-11-01,203
314,2021-11-02,197
314,2021-11-03,193
314,2021-11-04,218
314,2021-11-05,211
314,2021-11-06,144
314,2021-11-07,118
314,2021-11-08,107
314,2021-11-09,206
314,2021-11-10,205
314,2021-11-11,224
314,2021-11-12,131
314,2021-11-13,92
314,2021-11-14,99
314,2021-11-15,242
314,2021-11-16,206
314,2021-11-17,212
314,2021-11-18,147
314,2021-11-19,212
314,2021-11-20,95
314,2021-11-21,105
314,2021-11-22,123
314,2021-11-23,95
314,2021-11-24,182
314,2021-11-25,176
314,2021-11-26,92
314,2021-11-27,33
314,2021-11-28,120
314,2021-11-29,205
314,2021-11-30,193
315,2021-11-01,123
315,2021-11-02,111
315,2021-11-03,116
315,2021-11-04,122
315,2021-11-05,110
315,2021-11-06,96
315,2021-11-07,107
315,2021-11-08,80
315,2021-11-09,121
315,2021-11-10,114
315,2021-11-11,109
315,2021-11-12,71
315,2021-11-13,66
315,2021-11-14,68
315,2021-11-15,123
315,2021-11-16,127
315,2021-11-17,119
315,2021-11-18,101
315,2021-11-19,99
315,2021-11-20,54
315,2021-11-21,71
315,2021-11-22,76
315,2021-11-23,72
315,2021-11-24,104
315,2021-11-25,99
315,2021-11-26,48
315,2021-11-27,32
315,2021-11-28,75
315,2021-11-29,107
315,2021-11-30,108
316,2021-11-01,121
316,2021-11-02,149
316,2021-11-03,129
316,2021-11-04,127
316,2021-11-05,151
316,2021-11-06,98
316,2021-11-07,94
316,2021-11-08,85
316,2021-11-09,114
316,2021-11-10,154
316,2021-11-11,149
316,2021-11-12,101
316,2021-11-13,67
316,2021-11-14,92
316,2021-11-15,131
316,2021-11-16,150
316,2021-11-17,135
316,2021-11-18,118
316,2021-11-19,125
316,2021-11-20,78
316,2021-11-21,124
316,2021-11-22,88
316,2021-11-23,80
316,2021-11-24,122
316,2021-11-25,124
316,2021-11-26,82
316,2021-11-27,18
316,2021-11-28,108
316,2021-11-29,121
316,2021-11-30,114
317,2021-11-01,44
317,2021-11-02,41
317,2021-11-03,39
317,2021-11-04,46
317,2021-11-05,40
317,2021-11-06,52
317,2021-11-07,50
317,2021-11-08,34
317,2021-11-09,34
317,2021-11-10,34
317,2021-11-11,49
317,2021-11-12,32
317,2021-11-13,27
317,2021-11-14,43
317,2021-11-15,66
317,2021-11-16,46
317,2021-11-17,32
317,2021-11-18,30
317,2021-11-19,51
317,2021-11-20,32
317,2021-11-21,47
317,2021-11-22,29
317,2021-11-23,22
317,2021-11-24,40
317,2021-11-25,33
317,2021-11-26,14
317,2021-11-27,8
317,2021-11-28,40
317,2021-11-29,45
317,2021-11-30,28
318,2021-11-01,32
318,2021-11-02,41
318,2021-11-03,27
318,2021-11-04,41
318,2021-11-05,46
318,2021-11-06,51
318,2021-11-07,43
318,2021-11-08,25
318,2021-11-09,37
318,2021-11-10,45
318,2021-11-11,42
318,2021-11-12,27
318,2021-11-13,31
318,2021-11-14,35
318,2021-11-15,41
318,2021-11-16,28
318,2021-11-17,31
318,2021-11-18,24
318,2021-11-19,43
318,2021-11-20,36
318,2021-11-21,40
318,2021-11-22,12
318,2021-11-23,16
318,2021-11-24,36
318,2021-11-25,34
318,2021-11-26,14
318,2021-11-27,5
318,2021-11-28,25
318,2021-11-29,32
318,2021-11-30,19
319,2021-11-01,68
319,2021-11-02,82
319,2021-11-03,76
319,2021-11-04,80
319,2021-11-05,78
319,2021-11-06,86
319,2021-11-07,62
319,2021-11-08,47
319,2021-11-09,59
319,2021-11-10,67
319,2021-11-11,77
319,2021-11-12,47
319,2021-11-13,59
319,2021-11-14,88
319,2021-11-15,68
319,2021-11-16,66
319,2021-11-17,67
319,2021-11-18,47
319,2021-11-19,65
319,2021-11-20,56
319,2021-11-21,94
319,2021-11-22,42
319,2021-11-23,37
319,2021-11-24,59
319,2021-11-25,58
319,2021-11-26,41
319,2021-11-27,12
319,2021-11-28,74
319,2021-11-29,58
319,2021-11-30,46
320,2021-11-01,213
320,2021-11-02,265
320,2021-11-03,206
320,2021-11-04,251
320,2021-11-05,241
320,2021-11-06,193
320,2021-11-07,150
320,2021-11-08,167
320,2021-11-09,230
320,2021-11-10,261
320,2021-11-11,218
320,2021-11-12,198
320,2021-11-13,132
320,2021-11-14,145
320,2021-11-15,246
320,2021-11-16,266
320,2021-11-17,245
320,2021-11-18,171
320,2021-11-19,216
320,2021-11-20,128
320,2021-11-21,187
320,2021-11-22,193
320,2021-11-23,151
320,2021-11-24,238
320,2021-11-25,192
320,2021-11-26,132
320,2021-11-27,53
320,2021-11-28,143
320,2021-11-29,214
320,2021-11-30,214
321,2021-11-01,48
321,2021-11-02,63
321,2021-11-03,46
321,2021-11-04,47
321,2021-11-05,57
321,2021-11-06,55
321,2021-11-07,45
321,2021-11-08,34
321,2021-11-09,47
321,2021-11-10,54
321,2021-11-11,65
321,2021-11-12,51
321,2021-11-13,43
321,2021-11-14,58
321,2021-11-15,50
321,2021-11-16,47
321,2021-11-17,51
321,2021-11-18,43
321,2021-11-19,55
321,2021-11-20,48
321,2021-11-21,65
321,2021-11-22,28
321,2021-11-23,37
321,2021-11-24,51
321,2021-11-25,41
321,2021-11-26,24
321,2021-11-27,22
321,2021-11-28,45
321,2021-11-29,52
321,2021-11-30,46
322,2021-11-01,150
322,2021-11-02,151
322,2021-11-03,160
322,2021-11-04,150
322,2021-11-05,179
322,2021-11-06,140
322,2021-11-07,134
322,2021-11-08,130
322,2021-11-09,144
322,2021-11-10,160
322,2021-11-11,168
322,2021-11-12,149
322,2021-11-13,112
322,2021-11-14,126
322,2021-11-15,175
322,2021-11-16,161
322,2021-11-17,185
322,2021-11-18,151
322,2021-11-19,170
322,2021-11-20,100
322,2021-11-21,131
322,2021-11-22,113
322,2021-11-23,117
322,2021-11-24,156
322,2021-11-25,175
322,2021-11-26,101
322,2021-11-27,49
322,2021-11-28,96
322,2021-11-29,158
322,2021-11-30,142
323,2021-11-01,103
323,2021-11-02,103
323,2021-11-03,90
323,2021-11-04,115
323,2021-11-05,110
323,2021-11-06,127
323,2021-11-07,87
323,2021-11-08,68
323,2021-11-09,102
323,2021-11-10,102
323,2021-11-11,103
323,2021-11-12,80
323,2021-11-13,73
323,2021-11-14,91
323,2021-11-15,95
323,2021-11-16,102
323,2021-11-17,105
323,2021-11-18,80
323,2021-11-19,108
323,2021-11-20,63
323,2021-11-21,96
323,2021-11-22,61
323,2021-11-23,70
323,2021-11-24,96
323,2021-11-25,105
323,2021-11-26,61
323,2021-11-27,25
323,2021-11-28,90
323,2021-11-29,107
323,2021-11-30,71
324,2021-11-01,35
324,2021-11-02,34
324,2021-11-03,29
324,2021-11-04,25
324,2021-11-05,31
324,2021-11-06,28
324,2021-11-07,31
324,2021-11-08,16
324,2021-11-09,33
324,2021-11-10,24
324,2021-11-11,15
324,2021-11-12,18
324,2021-11-13,26
324,2021-11-14,28
324,2021-11-15,24
324,2021-11-16,26
324,2021-11-17,28
324,2021-11-18,19
324,2021-11-19,21
324,2021-11-20,26
324,2021-11-21,20
324,2021-11-22,17
324,2021-11-23,18
324,2021-11-24,21
324,2021-11-25,23
324,2021-11-26,13
324,2021-11-27,6
324,2021-11-28,25
324,2021-11-29,19
324,2021-11-30,23
325,2021-11-01,39
325,2021-11-02,30
325,2021-11-03,30
325,2021-11-04,24
325,2021-11-05,42
325,2021-11-06,15
325,2021-11-07,26
325,2021-11-08,16
325,2021-11-09,36
325,2021-11-10,35
325,2021-11-11,42
325,2021-11-12,27
325,2021-11-13,7
325,2021-11-14,20
325,2021-11-15,40
325,2021-11-16,23
325,2021-11-17,29
325,2021-11-18,14
325,2021-11-19,25
325,2021-11-20,16
325,2021-11-21,20
325,2021-11-22,22
325,2021-11-23,8
325,2021-11-24,36
325,2021-11-25,32
325,2021-11-26,7
325,2021-11-27,2
325,2021-11-28,24
325,2021-11-29,33
325,2021-11-30,16
326,2021-11-01,166
326,2021-11-02,163
326,2021-11-03,143
326,2021-11-04,153
326,2021-11-05,139
326,2021-11-06,129
326,2021-11-07,127
326,2021-11-08,98
326,2021-11-09,143
326,2021-11-10,142
326,2021-11-11,159
326,2021-11-12,112
326,2021-11-13,92
326,2021-11-14,98
326,2021-11-15,134
326,2021-11-16,134
326,2021-11-17,108
326,2021-11-18,112
326,2021-11-19,126
326,2021-11-20,73
326,2021-11-21,82
326,2021-11-22,86
326,2021-11-23,65
326,2021-11-24,116
326,2021-11-25,90
326,2021-11-26,50
326,2021-11-27,30
326,2021-11-28,64
326,2021-11-29,106
326,2021-11-30,93
327,2021-11-01,117
327,2021-11-02,118
327,2021-11-03,148
327,2021-11-04,127
327,2021-11-05,121
327,2021-11-06,97
327,2021-11-07,81
327,2021-11-08,58
327,2021-11-09,128
327,2021-11-10,133
327,2021-11-11,135
327,2021-11-12,96
327,2021-11-13,54
327,2021-11-14,80
327,2021-11-15,109
327,2021-11-16,143
327,2021-11-17,153
327,2021-11-18,108
327,2021-11-19,116
327,2021-11-20,58
327,2021-11-21,87
327,2021-11-22,97
327,2021-11-23,83
327,2021-11-24,117
327,2021-11-25,112
327,2021-11-26,76
327,2021-11-27,25
327,2021-11-28,83
327,2021-11-29,123
327,2021-11-30,104
328,2021-11-01,104
328,2021-11-02,107
328,2021-11-03,84
328,2021-11-04,93
328,2021-11-05,100
328,2021-11-06,67
328,2021-11-07,57
328,2021-11-08,67
328,2021-11-09,99
328,2021-11-10,106
328,2021-11-11,84
328,2021-11-12,73
328,2021-11-13,40
328,2021-11-14,44
328,2021-11-15,100
328,2021-11-16,97
328,2021-11-17,104
328,2021-11-18,64
328,2021-11-19,107
328,2021-11-20,38
328,2021-11-21,62
328,2021-11-22,64
328,2021-11-23,48
328,2021-11-24,84
328,2021-11-25,61
328,2021-11-26,35
328,2021-11-27,16
328,2021-11-28,47
328,2021-11-29,87
328,2021-11-30,61
329,2021-11-01,65
329,2021-11-02,55
329,2021-11-03,67
329,2021-11-04,55
329,2021-11-05,78
329,2021-11-06,50
329,2021-11-07,47
329,2021-11-08,43
329,2021-11-09,51
329,2021-11-10,54
329,2021-11-11,56
329,2021-11-12,51
329,2021-11-13,45
329,2021-11-14,41
329,2021-11-15,64
329,2021-11-16,56
329,2021-11-17,59
329,2021-11-18,43
329,2021-11-19,81
329,2021-11-20,28
329,2021-11-21,56
329,2021-11-22,56
329,2021-11-23,40
329,2021-11-24,64
329,2021-11-25,56
329,2021-11-26,46
329,2021-11-27,9
329,2021-11-28,30
329,2021-11-29,65
329,2021-11-30,48
331,2021-11-01,93
331,2021-11-02,92
331,2021-11-03,89
331,2021-11-04,113
331,2021-11-05,111
331,2021-11-06,89
331,2021-11-07,110
331,2021-11-08,60
331,2021-11-09,88
331,2021-11-10,81
331,2021-11-11,96
331,2021-11-12,57
331,2021-11-13,70
331,2021-11-14,87
331,2021-11-15,104
331,2021-11-16,114
331,2021-11-17,87
331,2021-11-18,70
331,2021-11-19,92
331,2021-11-20,74
331,2021-11-21,91
331,2021-11-22,72
331,2021-11-23,69
331,2021-11-24,74
331,2021-11-25,98
331,2021-11-26,50
331,2021-11-27,19
331,2021-11-28,79
331,2021-11-29,70
331,2021-11-30,69
332,2021-11-01,377
332,2021-11-02,334
332,2021-11-03,288
332,2021-11-04,331
332,2021-11-05,387
332,2021-11-06,349
332,2021-11-07,337
332,2021-11-08,230
332,2021-11-09,312
332,2021-11-10,314
332,2021-11-11,329
332,2021-11-12,278
332,2021-11-13,219
332,2021-11-14,303
332,2021-11-15,338
332,2021-11-16,291
332,2021-11-17,308
332,2021-11-18,240
332,2021-11-19,358
332,2021-11-20,239
332,2021-11-21,328
332,2021-11-22,206
332,2021-11-23,163
332,2021-11-24,277
332,2021-11-25,301
332,2021-11-26,150
332,2021-11-27,84
332,2021-11-28,278
332,2021-11-29,280
332,2021-11-30,222
333,2021-11-01,44
333,2021-11-02,62
333,2021-11-03,60
333,2021-11-04,57
333,2021-11-05,78
333,2021-11-06,41
333,2021-11-07,40
333,2021-11-08,29
333,2021-11-09,46
333,2021-11-10,58
333,2021-11-11,59
333,2021-11-12,56
333,2021-11-13,35
333,2021-11-14,29
333,2021-11-15,42
333,2021-11-16,61
333,2021-11-17,58
333,2021-11-18,42
333,2021-11-19,55
333,2021-11-20,37
333,2021-11-21,40
333,2021-11-22,45
333,2021-11-23,34
333,2021-11-24,62
333,2021-11-25,56
333,2021-11-26,29
333,2021-11-27,16
333,2021-11-28,41
333,2021-11-29,53
333,2021-11-30,47
334,2021-11-01,244
334,2021-11-02,282
334,2021-11-03,264
334,2021-11-04,229
334,2021-11-05,249
334,2021-11-06,98
334,2021-11-07,57
334,2021-11-08,100
334,2021-11-09,195
334,2021-11-10,185
334,2021-11-11,187
334,2021-11-12,114
334,2021-11-13,49
334,2021-11-14,38
334,2021-11-15,175
334,2021-11-16,194
334,2021-11-17,200
334,2021-11-18,110
334,2021-11-19,188
334,2021-11-20,46
334,2021-11-21,70
334,2021-11-22,105
334,2021-11-23,60
334,2021-11-24,161
334,2021-11-25,158
334,2021-11-26,73
334,2021-11-27,19
334,2021-11-28,44
334,2021-11-29,157
334,2021-11-30,164
335,2021-11-01,22
335,2021-11-02,21
335,2021-11-03,28
335,2021-11-04,13
335,2021-11-05,23
335,2021-11-06,22
335,2021-11-07,19
335,2021-11-08,15
335,2021-11-09,33
335,2021-11-10,19
335,2021-11-11,16
335,2021-11-12,18
335,2021-11-13,16
335,2021-11-14,15
335,2021-11-15,23
335,2021-11-16,23
335,2021-11-17,15
335,2021-11-18,16
335,2021-11-19,13
335,2021-11-20,12
335,2021-11-21,19
335,2021-11-22,7
335,2021-11-23,3
335,2021-11-24,22
335,2021-11-25,15
335,2021-11-26,7
335,2021-11-27,5
335,2021-11-28,13
335,2021-11-29,32
335,2021-11-30,23
336,2021-11-01,83
336,2021-11-02,81
336,2021-11-03,73
336,2021-11-04,87
336,2021-11-05,84
336,2021-11-06,73
336,2021-11-07,51
336,2021-11-08,72
336,2021-11-09,87
336,2021-11-10,69
336,2021-11-11,70
336,2021-11-12,59
336,2021-11-13,62
336,2021-11-14,56
336,2021-11-15,75
336,2021-11-16,89
336,2021-11-17,73
336,2021-11-18,60
336,2021-11-19,83
336,2021-11-20,53
336,2021-11-21,47
336,2021-11-22,51
336,2021-11-23,59
336,2021-11-24,79
336,2021-11-25,65
336,2021-11-26,56
336,2021-11-27,25
336,2021-11-28,71
336,2021-11-29,75
336,2021-11-30,62
337,2021-11-01,24
337,2021-11-02,24
337,2021-11-03,24
337,2021-11-04,26
337,2021-11-05,31
337,2021-11-06,52
337,2021-11-07,43
337,2021-11-08,9
337,2021-11-09,20
337,2021-11-10,22
337,2021-11-11,29
337,2021-11-12,18
337,2021-11-13,18
337,2021-11-14,31
337,2021-11-15,24
337,2021-11-16,24
337,2021-11-17,17
337,2021-11-18,13
337,2021-11-19,20
337,2021-11-20,12
337,2021-11-21,42
337,2021-11-22,8
337,2021-11-23,11
337,2021-11-24,21
337,2021-11-25,18
337,2021-11-26,7
337,2021-11-27,3
337,2021-11-28,32
337,2021-11-29,26
337,2021-11-30,14
338,2021-11-01,63
338,2021-11-02,63
338,2021-11-03,64
338,2021-11-04,55
338,2021-11-05,75
338,2021-11-06,64
338,2021-11-07,42
338,2021-11-08,31
338,2021-11-09,64
338,2021-11-10,58
338,2021-11-11,66
338,2021-11-12,32
338,2021-11-13,35
338,2021-11-14,56
338,2021-11-15,56
338,2021-11-16,67
338,2021-11-17,67
338,2021-11-18,45
338,2021-11-19,47
338,2021-11-20,21
338,2021-11-21,37
338,2021-11-22,47
338,2021-11-23,20
338,2021-11-24,58
338,2021-11-25,41
338,2021-11-26,16
338,2021-11-27,14
338,2021-11-28,37
338,2021-11-29,62
338,2021-11-30,44
339,2021-11-01,102
339,2021-11-02,110
339,2021-11-03,109
339,2021-11-04,87
339,2021-11-05,106
339,2021-11-06,24
339,2021-11-07,22
339,2021-11-08,43
339,2021-11-09,104
339,2021-11-10,92
339,2021-11-11,111
339,2021-11-12,72
339,2021-11-13,48
339,2021-11-14,15
339,2021-11-15,83
339,2021-11-16,129
339,2021-11-17,111
339,2021-11-18,83
339,2021-11-19,88
339,2021-11-20,22
339,2021-11-21,14
339,2021-11-22,59
339,2021-11-23,50
339,2021-11-24,100
339,2021-11-25,112
339,2021-11-26,52
339,2021-11-27,18
339,2021-11-28,18
339,2021-11-29,126
339,2021-11-30,86
340,2021-11-01,197
340,2021-11-02,206
340,2021-11-03,164
340,2021-11-04,171
340,2021-11-05,203
340,2021-11-06,169
340,2021-11-07,124
340,2021-11-08,131
340,2021-11-09,179
340,2021-11-10,172
340,2021-11-11,194
340,2021-11-12,151
340,2021-11-13,113
340,2021-11-14,125
340,2021-11-15,181
340,2021-11-16,184
340,2021-11-17,173
340,2021-11-18,141
340,2021-11-19,196
340,2021-11-20,83
340,2021-11-21,112
340,2021-11-22,118
340,2021-11-23,105
340,2021-11-24,161
340,2021-11-25,162
340,2021-11-26,92
340,2021-11-27,32
340,2021-11-28,110
340,2021-11-29,184
340,2021-11-30,122
341,2021-11-01,68
341,2021-11-02,63
341,2021-11-03,71
341,2021-11-04,58
341,2021-11-05,84
341,2021-11-06,68
341,2021-11-07,71
341,2021-11-08,45
341,2021-11-09,61
341,2021-11-10,61
341,2021-11-11,68
341,2021-11-12,62
341,2021-11-13,56
341,2021-11-14,66
341,2021-11-15,69
341,2021-11-16,62
341,2021-11-17,49
341,2021-11-18,45
341,2021-11-19,68
341,2021-11-20,53
341,2021-11-21,56
341,2021-11-22,50
341,2021-11-23,63
341,2021-11-24,55
341,2021-11-25,70
341,2021-11-26,41
341,2021-11-27,11
341,2021-11-28,37
341,2021-11-29,61
341,2021-11-30,54
342,2021-11-01,43
342,2021-11-02,46
342,2021-11-03,41
342,2021-11-04,40
342,2021-11-05,52
342,2021-11-06,34
342,2021-11-07,17
342,2021-11-08,24
342,2021-11-09,31
342,2021-11-10,39
342,2021-11-11,24
342,2021-11-12,26
342,2021-11-13,22
342,2021-11-14,24
342,2021-11-15,30
342,2021-11-16,31
342,2021-11-17,34
342,2021-11-18,30
342,2021-11-19,28
342,2021-11-20,22
342,2021-11-21,19
342,2021-11-22,28
342,2021-11-23,21
342,2021-11-24,26
342,2021-11-25,29
342,2021-11-26,27
342,2021-11-27,5
342,2021-11-28,24
342,2021-11-29,28
342,2021-11-30,27
343,2021-11-01,87
343,2021-11-02,79
343,2021-11-03,93
343,2021-11-04,86
343,2021-11-05,90
343,2021-11-06,89
343,2021-11-07,84
343,2021-11-08,42
343,2021-11-09,91
343,2021-11-10,88
343,2021-11-11,99
343,2021-11-12,49
343,2021-11-13,47
343,2021-11-14,68
343,2021-11-15,84
343,2021-11-16,80
343,2021-11-17,95
343,2021-11-18,57
343,2021-11-19,86
343,2021-11-20,42
343,2021-11-21,68
343,2021-11-22,56
343,2021-11-23,30
343,2021-11-24,77
343,2021-11-25,79
343,2021-11-26,32
343,2021-11-27,23
343,2021-11-28,64
343,2021-11-29,88
343,2021-11-30,77
344,2021-11-01,191
344,2021-11-02,170
344,2021-11-03,149
344,2021-11-04,183
344,2021-11-05,219
344,2021-11-06,209
344,2021-11-07,182
344,2021-11-08,123
344,2021-11-09,170
344,2021-11-10,178
344,2021-11-11,254
344,2021-11-12,186
344,2021-11-13,151
344,2021-11-14,166
344,2021-11-15,237
344,2021-11-16,225
344,2021-11-17,205
344,2021-11-18,151
344,2021-11-19,189
344,2021-11-20,153
344,2021-11-21,187
344,2021-11-22,130
344,2021-11-23,103
344,2021-11-24,166
344,2021-11-25,134
344,2021-11-26,84
344,2021-11-27,39
344,2021-11-28,120
344,2021-11-29,184
344,2021-11-30,128
345,2021-11-01,98
345,2021-11-02,80
345,2021-11-03,102
345,2021-11-04,98
345,2021-11-05,111
345,2021-11-06,69
345,2021-11-07,73
345,2021-11-08,53
345,2021-11-09,86
345,2021-11-10,88
345,2021-11-11,85
345,2021-11-12,65
345,2021-11-13,57
345,2021-11-14,81
345,2021-11-15,95
345,2021-11-16,91
345,2021-11-17,92
345,2021-11-18,70
345,2021-11-19,81
345,2021-11-20,49
345,2021-11-21,109
345,2021-11-22,76
345,2021-11-23,69
345,2021-11-24,80
345,2021-11-25,73
345,2021-11-26,45
345,2021-11-27,34
345,2021-11-28,69
345,2021-11-29,102
345,2021-11-30,72
346,2021-11-01,28
346,2021-11-02,37
346,2021-11-03,27
346,2021-11-04,32
346,2021-11-05,49
346,2021-11-06,23
346,2021-11-07,35
346,2021-11-08,18
346,2021-11-09,37
346,2021-11-10,46
346,2021-11-11,39
