return_sno,date,0
305,2021-11-07,64
305,2021-11-08,45
305,2021-11-09,62
305,2021-11-10,64
305,2021-11-11,33
305,2021-11-12,26
305,2021-11-13,25
305,2021-11-14,34
305,2021-11-15,47
305,2021-11-16,36
305,2021-11-17,26
305,2021-11-18,24
305,2021-11-19,48
305,2021-11-20,24
305,2021-11-21,37
305,2021-11-22,24
305,2021-11-23,22
305,2021-11-24,41
305,2021-11-25,42
305,2021-11-26,17
305,2021-11-27,8
305,2021-11-28,20
305,2021-11-29,27
305,2021-11-30,28
306,2021-11-01,212
306,2021-11-02,217
306,2021-11-03,220
306,2021-11-04,219
306,2021-11-05,209
306,2021-11-06,180
306,2021-11-07,151
306,2021-11-08,142
306,2021-11-09,216
306,2021-11-10,215
306,2021-11-11,224
306,2021-11-12,159
306,2021-11-13,105
306,2021-11-14,150
306,2021-11-15,204
306,2021-11-16,222
306,2021-11-17,202
306,2021-11-18,179
306,2021-11-19,185
306,2021-11-20,134
306,2021-11-21,175
306,2021-11-22,153
306,2021-11-23,129
306,2021-11-24,192
306,2021-11-25,202
306,2021-11-26,86
306,2021-11-27,62
306,2021-11-28,151
306,2021-11-29,192
306,2021-11-30,184
307,2021-11-01,231
307,2021-11-02,213
307,2021-11-03,219
307,2021-11-04,237
307,2021-11-05,248
307,2021-11-06,164
307,2021-11-07,116
307,2021-11-08,124
307,2021-11-09,182
307,2021-11-10,173
307,2021-11-11,195
307,2021-11-12,138
307,2021-11-13,98
307,2021-11-14,123
307,2021-11-15,173
307,2021-11-16,207
307,2021-11-17,158
307,2021-11-18,146
307,2021-11-19,208
307,2021-11-20,79
307,2021-11-21,95
307,2021-11-22,119
307,2021-11-23,88
307,2021-11-24,153
307,2021-11-25,169
307,2021-11-26,68
307,2021-11-27,32
307,2021-11-28,98
307,2021-11-29,165
307,2021-11-30,141
308,2021-11-01,180
308,2021-11-02,180
308,2021-11-03,177
308,2021-11-04,190
308,2021-11-05,190
308,2021-11-06,165
308,2021-11-07,142
308,2021-11-08,112
308,2021-11-09,174
308,2021-11-10,184
308,2021-11-11,183
308,2021-11-12,156
308,2021-11-13,97
308,2021-11-14,110
308,2021-11-15,166
308,2021-11-16,204
308,2021-11-17,191
308,2021-11-18,144
308,2021-11-19,165
308,2021-11-20,98
308,2021-11-21,132
308,2021-11-22,156
308,2021-11-23,126
308,2021-11-24,167
308,2021-11-25,153
308,2021-11-26,123
308,2021-11-27,42
308,2021-11-28,117
308,2021-11-29,174
308,2021-11-30,163
309,2021-11-01,136
309,2021-11-02,133
309,2021-11-03,130
309,2021-11-04,124
309,2021-11-05,146
309,2021-11-06,126
309,2021-11-07,112
309,2021-11-08,77
309,2021-11-09,118
309,2021-11-10,123
309,2021-11-11,127
309,2021-11-12,104
309,2021-11-13,80
309,2021-11-14,79
309,2021-11-15,123
309,2021-11-16,141
309,2021-11-17,120
309,2021-11-18,80
309,2021-11-19,137
309,2021-11-20,82
309,2021-11-21,95
309,2021-11-22,93
309,2021-11-23,55
309,2021-11-24,131
309,2021-11-25,88
309,2021-11-26,68
309,2021-11-27,31
309,2021-11-28,72
309,2021-11-29,121
309,2021-11-30,80
310,2021-11-01,183
310,2021-11-02,182
310,2021-11-03,157
310,2021-11-04,184
310,2021-11-05,161
310,2021-11-06,135
310,2021-11-07,56
310,2021-11-08,113
310,2021-11-09,152
310,2021-11-10,153
310,2021-11-11,153
310,2021-11-12,121
310,2021-11-13,76
310,2021-11-14,56
310,2021-11-15,157
310,2021-11-16,160
310,2021-11-17,150
310,2021-11-18,108
310,2021-11-19,143
310,2021-11-20,58
310,2021-11-21,72
310,2021-11-22,91
310,2021-11-23,88
310,2021-11-24,127
310,2021-11-25,125
310,2021-11-26,85
310,2021-11-27,23
310,2021-11-28,51
310,2021-11-29,118
310,2021-11-30,112
311,2021-11-01,197
311,2021-11-02,211
311,2021-11-03,220
311,2021-11-04,233
311,2021-11-05,268
311,2021-11-06,177
311,2021-11-07,196
311,2021-11-08,142
311,2021-11-09,197
311,2021-11-10,208
311,2021-11-11,205
311,2021-11-12,172
311,2021-11-13,111
311,2021-11-14,129
311,2021-11-15,218
311,2021-11-16,200
311,2021-11-17,206
311,2021-11-18,166
311,2021-11-19,213
311,2021-11-20,129
311,2021-11-21,162
311,2021-11-22,129
311,2021-11-23,103
311,2021-11-24,205
311,2021-11-25,188
311,2021-11-26,106
311,2021-11-27,34
311,2021-11-28,152
311,2021-11-29,221
311,2021-11-30,162
312,2021-11-01,213
312,2021-11-02,191
312,2021-11-03,186
312,2021-11-04,221
312,2021-11-05,228
312,2021-11-06,147
312,2021-11-07,121
312,2021-11-08,133
312,2021-11-09,202
312,2021-11-10,192
312,2021-11-11,188
312,2021-11-12,158
312,2021-11-13,88
312,2021-11-14,140
312,2021-11-15,163
312,2021-11-16,187
312,2021-11-17,187
312,2021-11-18,148
312,2021-11-19,194
312,2021-11-20,68
312,2021-11-21,117
312,2021-11-22,114
312,2021-11-23,81
312,2021-11-24,155
312,2021-11-25,140
312,2021-11-26,81
312,2021-11-27,48
312,2021-11-28,109
312,2021-11-29,164
312,2021-11-30,138
313,2021-11-01,177
313,2021-11-02,166
313,2021-11-03,157
313,2021-11-04,162
313,2021-11-05,202
313,2021-11-06,180
313,2021-11-07,186
313,2021-11-08,118
313,2021-11-09,142
313,2021-11-10,172
313,2021-11-11,148
313,2021-11-12,136
313,2021-11-13,136
313,2021-11-14,153
313,2021-11-15,141
313,2021-11-16,150
313,2021-11-17,134
313,2021-11-18,117
313,2021-11-19,171
313,2021-11-20,105
313,2021-11-21,148
313,2021-11-22,93
313,2021-11-23,66
313,2021-11-24,145
313,2021-11-25,125
313,2021-11-26,73
313,2021-11-27,27
313,2021-11-28,122
313,2021-11-29,153
313,2021-11-30,107
314,2021-11-01,203
314,2021-11-02,195
314,2021-11-03,208
314,2021-11-04,211
314,2021-11-05,210
314,2021-11-06,140
314,2021-11-07,112
314,2021-11-08,99
314,2021-11-09,201
314,2021-11-10,215
314,2021-11-11,217
314,2021-11-12,128
314,2021-11-13,95
314,2021-11-14,97
314,2021-11-15,218
314,2021-11-16,198
314,2021-11-17,217
314,2021-11-18,147
314,2021-11-19,213
314,2021-11-20,82
314,2021-11-21,99
314,2021-11-22,123
314,2021-11-23,85
314,2021-11-24,176
314,2021-11-25,172
314,2021-11-26,91
314,2021-11-27,27
314,2021-11-28,108
314,2021-11-29,219
314,2021-11-30,191
315,2021-11-01,104
315,2021-11-02,115
315,2021-11-03,100
315,2021-11-04,112
315,2021-11-05,128
315,2021-11-06,92
315,2021-11-07,101
315,2021-11-08,75
315,2021-11-09,119
315,2021-11-10,109
315,2021-11-11,104
315,2021-11-12,70
315,2021-11-13,53
315,2021-11-14,62
315,2021-11-15,120
315,2021-11-16,125
315,2021-11-17,108
315,2021-11-18,94
315,2021-11-19,97
315,2021-11-20,48
315,2021-11-21,68
315,2021-11-22,83
315,2021-11-23,64
315,2021-11-24,108
315,2021-11-25,103
315,2021-11-26,52
315,2021-11-27,31
315,2021-11-28,65
315,2021-11-29,118
315,2021-11-30,104
316,2021-11-01,133
316,2021-11-02,148
316,2021-11-03,138
316,2021-11-04,131
316,2021-11-05,150
316,2021-11-06,106
316,2021-11-07,115
316,2021-11-08,80
316,2021-11-09,138
316,2021-11-10,150
316,2021-11-11,149
316,2021-11-12,93
316,2021-11-13,75
316,2021-11-14,106
316,2021-11-15,146
316,2021-11-16,149
316,2021-11-17,138
316,2021-11-18,118
316,2021-11-19,129
316,2021-11-20,85
316,2021-11-21,125
316,2021-11-22,84
316,2021-11-23,90
316,2021-11-24,138
316,2021-11-25,136
316,2021-11-26,89
316,2021-11-27,26
316,2021-11-28,108
316,2021-11-29,139
316,2021-11-30,126
317,2021-11-01,59
317,2021-11-02,56
317,2021-11-03,63
317,2021-11-04,64
317,2021-11-05,63
317,2021-11-06,64
317,2021-11-07,56
317,2021-11-08,57
317,2021-11-09,52
317,2021-11-10,48
317,2021-11-11,54
317,2021-11-12,44
317,2021-11-13,47
317,2021-11-14,47
317,2021-11-15,83
317,2021-11-16,72
317,2021-11-17,57
317,2021-11-18,47
317,2021-11-19,55
317,2021-11-20,38
317,2021-11-21,63
317,2021-11-22,49
317,2021-11-23,31
317,2021-11-24,58
317,2021-11-25,47
317,2021-11-26,30
317,2021-11-27,21
317,2021-11-28,52
317,2021-11-29,55
317,2021-11-30,47
318,2021-11-01,36
318,2021-11-02,50
318,2021-11-03,35
318,2021-11-04,40
318,2021-11-05,58
318,2021-11-06,70
318,2021-11-07,47
318,2021-11-08,23
318,2021-11-09,52
318,2021-11-10,56
318,2021-11-11,61
318,2021-11-12,36
318,2021-11-13,31
318,2021-11-14,46
318,2021-11-15,51
318,2021-11-16,33
318,2021-11-17,40
318,2021-11-18,23
318,2021-11-19,41
318,2021-11-20,46
318,2021-11-21,45
318,2021-11-22,25
318,2021-11-23,16
318,2021-11-24,42
318,2021-11-25,39
318,2021-11-26,21
318,2021-11-27,5
318,2021-11-28,30
318,2021-11-29,35
318,2021-11-30,33
319,2021-11-01,81
319,2021-11-02,105
319,2021-11-03,77
319,2021-11-04,78
319,2021-11-05,82
319,2021-11-06,89
319,2021-11-07,80
319,2021-11-08,37
319,2021-11-09,64
319,2021-11-10,70
319,2021-11-11,79
319,2021-11-12,52
319,2021-11-13,55
319,2021-11-14,83
319,2021-11-15,81
319,2021-11-16,78
319,2021-11-17,71
319,2021-11-18,53
319,2021-11-19,74
319,2021-11-20,46
319,2021-11-21,102
319,2021-11-22,53
319,2021-11-23,44
319,2021-11-24,66
319,2021-11-25,61
319,2021-11-26,37
319,2021-11-27,20
319,2021-11-28,78
319,2021-11-29,58
319,2021-11-30,54
320,2021-11-01,206
320,2021-11-02,236
320,2021-11-03,204
320,2021-11-04,222
320,2021-11-05,237
320,2021-11-06,166
320,2021-11-07,156
320,2021-11-08,140
320,2021-11-09,212
320,2021-11-10,228
320,2021-11-11,196
320,2021-11-12,155
320,2021-11-13,111
320,2021-11-14,130
320,2021-11-15,213
320,2021-11-16,246
320,2021-11-17,214
320,2021-11-18,143
320,2021-11-19,193
320,2021-11-20,101
320,2021-11-21,132
320,2021-11-22,154
320,2021-11-23,116
320,2021-11-24,205
320,2021-11-25,183
320,2021-11-26,109
320,2021-11-27,43
320,2021-11-28,119
320,2021-11-29,186
320,2021-11-30,195
321,2021-11-01,54
321,2021-11-02,60
321,2021-11-03,43
321,2021-11-04,45
321,2021-11-05,57
321,2021-11-06,51
321,2021-11-07,41
321,2021-11-08,53
321,2021-11-09,54
321,2021-11-10,57
321,2021-11-11,55
321,2021-11-12,45
321,2021-11-13,35
321,2021-11-14,49
321,2021-11-15,43
321,2021-11-16,52
321,2021-11-17,63
321,2021-11-18,50
321,2021-11-19,63
321,2021-11-20,54
321,2021-11-21,60
321,2021-11-22,35
321,2021-11-23,36
321,2021-11-24,55
321,2021-11-25,47
321,2021-11-26,31
321,2021-11-27,16
321,2021-11-28,45
321,2021-11-29,59
321,2021-11-30,46
322,2021-11-01,156
322,2021-11-02,161
322,2021-11-03,159
322,2021-11-04,156
322,2021-11-05,181
322,2021-11-06,136
322,2021-11-07,121
322,2021-11-08,124
322,2021-11-09,152
322,2021-11-10,168
322,2021-11-11,169
322,2021-11-12,142
322,2021-11-13,112
322,2021-11-14,118
322,2021-11-15,170
322,2021-11-16,158
322,2021-11-17,207
322,2021-11-18,156
322,2021-11-19,156
322,2021-11-20,115
322,2021-11-21,138
322,2021-11-22,121
322,2021-11-23,139
322,2021-11-24,169
322,2021-11-25,166
322,2021-11-26,100
322,2021-11-27,43
322,2021-11-28,94
322,2021-11-29,156
322,2021-11-30,145
323,2021-11-01,107
323,2021-11-02,111
323,2021-11-03,97
323,2021-11-04,129
323,2021-11-05,118
323,2021-11-06,99
323,2021-11-07,102
323,2021-11-08,87
323,2021-11-09,98
323,2021-11-10,120
323,2021-11-11,112
323,2021-11-12,83
323,2021-11-13,80
323,2021-11-14,86
323,2021-11-15,103
323,2021-11-16,101
323,2021-11-17,114
323,2021-11-18,94
323,2021-11-19,89
323,2021-11-20,77
323,2021-11-21,113
323,2021-11-22,70
323,2021-11-23,61
323,2021-11-24,102
323,2021-11-25,107
323,2021-11-26,69
323,2021-11-27,24
323,2021-11-28,85
323,2021-11-29,108
323,2021-11-30,73
324,2021-11-01,53
324,2021-11-02,52
324,2021-11-03,55
324,2021-11-04,47
324,2021-11-05,67
324,2021-11-06,44
324,2021-11-07,52
324,2021-11-08,45
324,2021-11-09,56
324,2021-11-10,42
324,2021-11-11,47
324,2021-11-12,49
324,2021-11-13,37
324,2021-11-14,38
324,2021-11-15,41
324,2021-11-16,48
324,2021-11-17,50
324,2021-11-18,38
324,2021-11-19,48
324,2021-11-20,33
324,2021-11-21,41
324,2021-11-22,43
324,2021-11-23,34
324,2021-11-24,48
324,2021-11-25,41
324,2021-11-26,28
324,2021-11-27,11
324,2021-11-28,37
324,2021-11-29,51
324,2021-11-30,43
325,2021-11-01,36
325,2021-11-02,18
325,2021-11-03,26
325,2021-11-04,24
325,2021-11-05,38
325,2021-11-06,18
325,2021-11-07,26
325,2021-11-08,16
325,2021-11-09,27
325,2021-11-10,25
325,2021-11-11,32
325,2021-11-12,20
325,2021-11-13,12
325,2021-11-14,20
325,2021-11-15,32
325,2021-11-16,25
325,2021-11-17,32
325,2021-11-18,11
325,2021-11-19,16
325,2021-11-20,11
325,2021-11-21,27
325,2021-11-22,25
325,2021-11-23,9
325,2021-11-24,27
325,2021-11-25,22
325,2021-11-26,7
325,2021-11-27,4
325,2021-11-28,25
325,2021-11-29,37
325,2021-11-30,15
326,2021-11-01,154
326,2021-11-02,147
326,2021-11-03,136
326,2021-11-04,146
326,2021-11-05,135
326,2021-11-06,114
326,2021-11-07,99
326,2021-11-08,91
326,2021-11-09,126
326,2021-11-10,126
326,2021-11-11,146
326,2021-11-12,95
326,2021-11-13,79
326,2021-11-14,106
326,2021-11-15,135
326,2021-11-16,142
326,2021-11-17,107
326,2021-11-18,110
326,2021-11-19,110
326,2021-11-20,70
326,2021-11-21,65
326,2021-11-22,83
326,2021-11-23,57
326,2021-11-24,108
326,2021-11-25,85
326,2021-11-26,36
326,2021-11-27,28
326,2021-11-28,68
326,2021-11-29,102
326,2021-11-30,88
327,2021-11-01,107
327,2021-11-02,95
327,2021-11-03,122
327,2021-11-04,97
327,2021-11-05,111
327,2021-11-06,109
327,2021-11-07,78
327,2021-11-08,41
327,2021-11-09,99
327,2021-11-10,113
327,2021-11-11,116
327,2021-11-12,68
327,2021-11-13,63
327,2021-11-14,59
327,2021-11-15,107
327,2021-11-16,115
327,2021-11-17,128
327,2021-11-18,89
327,2021-11-19,102
327,2021-11-20,51
327,2021-11-21,93
327,2021-11-22,63
327,2021-11-23,60
327,2021-11-24,106
327,2021-11-25,99
327,2021-11-26,59
327,2021-11-27,16
327,2021-11-28,78
327,2021-11-29,105
327,2021-11-30,80
328,2021-11-01,101
328,2021-11-02,99
328,2021-11-03,86
328,2021-11-04,81
328,2021-11-05,100
328,2021-11-06,59
328,2021-11-07,58
328,2021-11-08,49
328,2021-11-09,101
328,2021-11-10,104
328,2021-11-11,88
328,2021-11-12,69
328,2021-11-13,45
328,2021-11-14,57
328,2021-11-15,101
328,2021-11-16,96
328,2021-11-17,106
328,2021-11-18,76
328,2021-11-19,108
328,2021-11-20,39
328,2021-11-21,53
328,2021-11-22,45
328,2021-11-23,56
328,2021-11-24,88
328,2021-11-25,65
328,2021-11-26,31
328,2021-11-27,20
328,2021-11-28,41
328,2021-11-29,97
328,2021-11-30,70
329,2021-11-01,66
329,2021-11-02,61
329,2021-11-03,65
329,2021-11-04,64
329,2021-11-05,69
329,2021-11-06,51
329,2021-11-07,50
329,2021-11-08,40
329,2021-11-09,61
329,2021-11-10,51
329,2021-11-11,67
329,2021-11-12,51
329,2021-11-13,44
329,2021-11-14,42
329,2021-11-15,60
329,2021-11-16,70
329,2021-11-17,67
329,2021-11-18,51
329,2021-11-19,73
329,2021-11-20,32
329,2021-11-21,56
329,2021-11-22,50
329,2021-11-23,39
329,2021-11-24,67
329,2021-11-25,70
329,2021-11-26,39
329,2021-11-27,14
329,2021-11-28,41
329,2021-11-29,63
329,2021-11-30,59
331,2021-11-01,89
331,2021-11-02,92
331,2021-11-03,79
331,2021-11-04,110
331,2021-11-05,116
331,2021-11-06,97
331,2021-11-07,96
331,2021-11-08,59
331,2021-11-09,83
331,2021-11-10,79
331,2021-11-11,99
331,2021-11-12,71
331,2021-11-13,70
331,2021-11-14,80
331,2021-11-15,93
331,2021-11-16,104
331,2021-11-17,85
331,2021-11-18,69
331,2021-11-19,95
331,2021-11-20,85
331,2021-11-21,94
331,2021-11-22,69
331,2021-11-23,51
331,2021-11-24,71
331,2021-11-25,98
331,2021-11-26,48
331,2021-11-27,22
331,2021-11-28,73
331,2021-11-29,80
331,2021-11-30,58
332,2021-11-01,351
332,2021-11-02,344
332,2021-11-03,280
332,2021-11-04,330
332,2021-11-05,392
332,2021-11-06,390
332,2021-11-07,328
332,2021-11-08,210
332,2021-11-09,316
332,2021-11-10,300
332,2021-11-11,326
332,2021-11-12,284
332,2021-11-13,245
332,2021-11-14,320
332,2021-11-15,314
332,2021-11-16,285
332,2021-11-17,302
332,2021-11-18,222
332,2021-11-19,365
332,2021-11-20,244
332,2021-11-21,353
332,2021-11-22,199
332,2021-11-23,158
332,2021-11-24,284
332,2021-11-25,301
332,2021-11-26,138
332,2021-11-27,81
332,2021-11-28,267
332,2021-11-29,282
332,2021-11-30,205
333,2021-11-01,56
333,2021-11-02,71
333,2021-11-03,57
333,2021-11-04,66
333,2021-11-05,61
333,2021-11-06,41
333,2021-11-07,43
333,2021-11-08,29
333,2021-11-09,66
333,2021-11-10,69
333,2021-11-11,63
333,2021-11-12,48
333,2021-11-13,25
333,2021-11-14,36
333,2021-11-15,57
333,2021-11-16,68
333,2021-11-17,62
333,2021-11-18,52
333,2021-11-19,71
333,2021-11-20,34
333,2021-11-21,48
333,2021-11-22,42
333,2021-11-23,41
333,2021-11-24,63
333,2021-11-25,55
333,2021-11-26,37
333,2021-11-27,22
333,2021-11-28,39
333,2021-11-29,70
333,2021-11-30,66
334,2021-11-01,286
334,2021-11-02,263
334,2021-11-03,267
334,2021-11-04,228
334,2021-11-05,265
334,2021-11-06,104
334,2021-11-07,63
334,2021-11-08,94
334,2021-11-09,201
334,2021-11-10,187
334,2021-11-11,198
334,2021-11-12,114
334,2021-11-13,56
334,2021-11-14,50
334,2021-11-15,196
334,2021-11-16,209
334,2021-11-17,228
334,2021-11-18,137
334,2021-11-19,199
334,2021-11-20,54
334,2021-11-21,68
334,2021-11-22,104
334,2021-11-23,61
334,2021-11-24,180
334,2021-11-25,198
334,2021-11-26,59
334,2021-11-27,23
334,2021-11-28,57
334,2021-11-29,171
334,2021-11-30,163
335,2021-11-01,22
335,2021-11-02,18
335,2021-11-03,30
335,2021-11-04,15
335,2021-11-05,10
335,2021-11-06,20
335,2021-11-07,26
335,2021-11-08,16
335,2021-11-09,28
335,2021-11-10,16
335,2021-11-11,15
335,2021-11-12,12
335,2021-11-13,17
335,2021-11-14,19
335,2021-11-15,22
335,2021-11-16,25
335,2021-11-17,19
335,2021-11-18,12
335,2021-11-19,15
335,2021-11-20,14
335,2021-11-21,24
335,2021-11-22,15
335,2021-11-23,11
335,2021-11-24,18
335,2021-11-25,13
335,2021-11-26,7
335,2021-11-27,4
335,2021-11-28,19
335,2021-11-29,24
335,2021-11-30,16
336,2021-11-01,80
336,2021-11-02,79
336,2021-11-03,72
336,2021-11-04,94
336,2021-11-05,84
336,2021-11-06,77
336,2021-11-07,58
336,2021-11-08,61
336,2021-11-09,84
336,2021-11-10,74
336,2021-11-11,68
336,2021-11-12,57
336,2021-11-13,61
336,2021-11-14,63
336,2021-11-15,71
336,2021-11-16,104
336,2021-11-17,70
336,2021-11-18,72
336,2021-11-19,80
336,2021-11-20,47
336,2021-11-21,55
336,2021-11-22,54
336,2021-11-23,59
336,2021-11-24,77
336,2021-11-25,68
336,2021-11-26,60
336,2021-11-27,24
336,2021-11-28,61
336,2021-11-29,83
336,2021-11-30,60
337,2021-11-01,25
337,2021-11-02,29
337,2021-11-03,24
337,2021-11-04,27
337,2021-11-05,32
337,2021-11-06,47
337,2021-11-07,48
337,2021-11-08,14
337,2021-11-09,24
337,2021-11-10,29
337,2021-11-11,28
337,2021-11-12,27
337,2021-11-13,21
337,2021-11-14,24
337,2021-11-15,27
337,2021-11-16,22
337,2021-11-17,23
337,2021-11-18,20
337,2021-11-19,17
337,2021-11-20,15
337,2021-11-21,41
337,2021-11-22,13
337,2021-11-23,14
337,2021-11-24,21
337,2021-11-25,22
337,2021-11-26,10
337,2021-11-27,3
337,2021-11-28,25
337,2021-11-29,25
337,2021-11-30,19
338,2021-11-01,63
338,2021-11-02,73
338,2021-11-03,66
338,2021-11-04,77
338,2021-11-05,74
338,2021-11-06,77
338,2021-11-07,51
338,2021-11-08,35
338,2021-11-09,69
338,2021-11-10,57
338,2021-11-11,77
338,2021-11-12,53
338,2021-11-13,37
338,2021-11-14,52
338,2021-11-15,56
338,2021-11-16,67
338,2021-11-17,57
338,2021-11-18,43
338,2021-11-19,70
338,2021-11-20,27
338,2021-11-21,51
338,2021-11-22,52
338,2021-11-23,36
338,2021-11-24,58
338,2021-11-25,41
338,2021-11-26,31
338,2021-11-27,17
338,2021-11-28,49
338,2021-11-29,66
338,2021-11-30,46
339,2021-11-01,103
339,2021-11-02,111
339,2021-11-03,127
339,2021-11-04,82
339,2021-11-05,114
339,2021-11-06,24
339,2021-11-07,22
339,2021-11-08,43
339,2021-11-09,119
339,2021-11-10,93
339,2021-11-11,118
339,2021-11-12,62
339,2021-11-13,41
339,2021-11-14,21
339,2021-11-15,87
339,2021-11-16,135
339,2021-11-17,98
339,2021-11-18,84
339,2021-11-19,86
339,2021-11-20,20
339,2021-11-21,24
339,2021-11-22,54
339,2021-11-23,51
339,2021-11-24,101
339,2021-11-25,110
339,2021-11-26,89
339,2021-11-27,7
339,2021-11-28,22
339,2021-11-29,115
339,2021-11-30,102
340,2021-11-01,192
340,2021-11-02,220
340,2021-11-03,171
340,2021-11-04,194
340,2021-11-05,203
340,2021-11-06,163
340,2021-11-07,130
340,2021-11-08,130
340,2021-11-09,185
340,2021-11-10,184
340,2021-11-11,198
340,2021-11-12,160
340,2021-11-13,113
340,2021-11-14,120
340,2021-11-15,186
340,2021-11-16,192
340,2021-11-17,189
340,2021-11-18,157
340,2021-11-19,201
340,2021-11-20,92
340,2021-11-21,125
340,2021-11-22,128
340,2021-11-23,109
340,2021-11-24,170
340,2021-11-25,154
340,2021-11-26,108
340,2021-11-27,28
340,2021-11-28,115
340,2021-11-29,202
340,2021-11-30,146
341,2021-11-01,51
341,2021-11-02,63
341,2021-11-03,60
341,2021-11-04,48
341,2021-11-05,66
341,2021-11-06,72
341,2021-11-07,68
341,2021-11-08,30
341,2021-11-09,51
341,2021-11-10,48
341,2021-11-11,59
341,2021-11-12,57
341,2021-11-13,54
341,2021-11-14,55
341,2021-11-15,41
341,2021-11-16,55
341,2021-11-17,54
341,2021-11-18,42
341,2021-11-19,57
341,2021-11-20,30
341,2021-11-21,54
341,2021-11-22,35
341,2021-11-23,36
341,2021-11-24,57
341,2021-11-25,45
341,2021-11-26,40
341,2021-11-27,15
341,2021-11-28,34
341,2021-11-29,56
341,2021-11-30,43
342,2021-11-01,46
342,2021-11-02,41
342,2021-11-03,48
342,2021-11-04,43
342,2021-11-05,52
342,2021-11-06,25
342,2021-11-07,27
342,2021-11-08,28
342,2021-11-09,32
342,2021-11-10,35
342,2021-11-11,26
342,2021-11-12,27
342,2021-11-13,20
342,2021-11-14,24
342,2021-11-15,31
342,2021-11-16,34
342,2021-11-17,37
342,2021-11-18,22
342,2021-11-19,34
342,2021-11-20,17
342,2021-11-21,25
342,2021-11-22,26
342,2021-11-23,22
342,2021-11-24,18
342,2021-11-25,33
342,2021-11-26,26
342,2021-11-27,8
342,2021-11-28,23
342,2021-11-29,25
342,2021-11-30,35
343,2021-11-01,96
343,2021-11-02,107
343,2021-11-03,90
343,2021-11-04,97
343,2021-11-05,95
343,2021-11-06,90
343,2021-11-07,89
343,2021-11-08,70
343,2021-11-09,82
343,2021-11-10,82
343,2021-11-11,93
343,2021-11-12,74
343,2021-11-13,55
343,2021-11-14,67
343,2021-11-15,97
343,2021-11-16,103
343,2021-11-17,84
343,2021-11-18,79
343,2021-11-19,75
343,2021-11-20,58
343,2021-11-21,88
343,2021-11-22,74
343,2021-11-23,49
343,2021-11-24,72
343,2021-11-25,75
343,2021-11-26,47
343,2021-11-27,34
343,2021-11-28,59
343,2021-11-29,94
343,2021-11-30,75
344,2021-11-01,173
344,2021-11-02,172
344,2021-11-03,148
344,2021-11-04,162
344,2021-11-05,209
344,2021-11-06,187
344,2021-11-07,158
344,2021-11-08,96
344,2021-11-09,159
344,2021-11-10,169
344,2021-11-11,224
344,2021-11-12,165
344,2021-11-13,131
344,2021-11-14,159
344,2021-11-15,199
344,2021-11-16,200
344,2021-11-17,181
344,2021-11-18,136
344,2021-11-19,197
344,2021-11-20,127
344,2021-11-21,172
344,2021-11-22,134
344,2021-11-23,83
344,2021-11-24,135
344,2021-11-25,144
344,2021-11-26,68
344,2021-11-27,30
344,2021-11-28,126
344,2021-11-29,161
344,2021-11-30,123
345,2021-11-01,92
345,2021-11-02,76
345,2021-11-03,96
345,2021-11-04,91
345,2021-11-05,94
345,2021-11-06,67
345,2021-11-07,56
345,2021-11-08,50
345,2021-11-09,86
345,2021-11-10,74
345,2021-11-11,79
345,2021-11-12,64
345,2021-11-13,55
345,2021-11-14,87
345,2021-11-15,98
345,2021-11-16,80
345,2021-11-17,86
345,2021-11-18,66
345,2021-11-19,77
345,2021-11-20,40
345,2021-11-21,92
345,2021-11-22,68
345,2021-11-23,69
345,2021-11-24,71
345,2021-11-25,63
345,2021-11-26,33
345,2021-11-27,26
345,2021-11-28,71
345,2021-11-29,91
345,2021-11-30,68
346,2021-11-01,35
346,2021-11-02,39
346,2021-11-03,38
346,2021-11-04,31
346,2021-11-05,43
346,2021-11-06,25
346,2021-11-07,29
346,2021-11-08,17
346,2021-11-09,47
346,2021-11-10,42
346,2021-11-11,41
346,2021-11-12,26
346,2021-11-13,23
346,2021-11-14,20
346,2021-11-15,39
346,2021-11-16,50
346,2021-11-17,38
346,2021-11-18,39
346,2021-11-19,32
346,2021-11-20,16
346,2021-11-21,18
346,2021-11-22,35
346,2021-11-23,22
346,2021-11-24,26
346,2021-11-25,41
346,2021-11-26,27
346,2021-11-27,7
346,2021-11-28,5
346,2021-11-29,33
346,2021-11-30,46
347,2021-11-01,65
347,2021-11-02,55
347,2021-11-03,60
347,2021-11-04,67
347,2021-11-05,64
347,2021-11-06,33
347,2021-11-07,34
347,2021-11-08,37
347,2021-11-09,57
347,2021-11-10,51
347,2021-11-11,62
347,2021-11-12,35
347,2021-11-13,31
347,2021-11-14,46
347,2021-11-15,56
347,2021-11-16,59
347,2021-11-17,54
347,2021-11-18,50
347,2021-11-19,68
347,2021-11-20,21
347,2021-11-21,36
347,2021-11-22,28
347,2021-11-23,33
347,2021-11-24,46
347,2021-11-25,62
347,2021-11-26,24
347,2021-11-27,13
347,2021-11-28,22
347,2021-11-29,56
347,2021-11-30,58
348,2021-11-01,127
348,2021-11-02,129
348,2021-11-03,100
348,2021-11-04,117
348,2021-11-05,128
348,2021-11-06,93
348,2021-11-07,88
348,2021-11-08,83
348,2021-11-09,117
348,2021-11-10,97
348,2021-11-11,96
348,2021-11-12,90
348,2021-11-13,69
348,2021-11-14,84
348,2021-11-15,117
348,2021-11-16,87
348,2021-11-17,86
